viewpoint,yaw,pitch,distance,detector,max_conf,num_detections,iou
0,0,-15,8,faster_rcnn,0.9902709722518921,1,0.956390380859375
1,1,-15,8,faster_rcnn,0.9817202091217041,1,0.933622419834137
2,2,-15,8,faster_rcnn,0.9848453998565674,1,0.9414638876914978
3,3,-15,8,faster_rcnn,0.9860734939575195,1,0.9296751022338867
4,4,-15,8,faster_rcnn,0.9884243011474609,1,0.9163182377815247
5,5,-15,8,faster_rcnn,0.9856751561164856,1,0.9123858213424683
6,6,-15,8,faster_rcnn,0.9855470657348633,1,0.9051445126533508
7,7,-15,8,faster_rcnn,0.9793486595153809,1,0.9105564951896667
8,8,-15,8,faster_rcnn,0.9839351773262024,1,0.9078946709632874
9,9,-15,8,faster_rcnn,0.9875397682189941,1,0.9064385890960693
10,10,-15,8,faster_rcnn,0.9909077882766724,1,0.8713266253471375
11,11,-15,8,faster_rcnn,0.9922478199005127,1,0.9188258647918701
12,12,-15,8,faster_rcnn,0.9945036172866821,1,0.8901340961456299
13,13,-15,8,faster_rcnn,0.9918340444564819,1,0.8945062160491943
14,14,-15,8,faster_rcnn,0.9843116402626038,1,0.8809674382209778
15,15,-15,8,faster_rcnn,0.9822700619697571,1,0.8854934573173523
16,16,-15,8,faster_rcnn,0.9910067915916443,1,0.9059677720069885
17,17,-15,8,faster_rcnn,0.9839197993278503,1,0.9032623171806335
18,18,-15,8,faster_rcnn,0.9884646534919739,1,0.8932451009750366
19,19,-15,8,faster_rcnn,0.9847244024276733,1,0.9151082038879395
20,20,-15,8,faster_rcnn,0.9795644879341125,1,0.903730571269989
21,21,-15,8,faster_rcnn,0.9836873412132263,1,0.9061216115951538
22,22,-15,8,faster_rcnn,0.9857960939407349,1,0.9140836596488953
23,23,-15,8,faster_rcnn,0.9824066162109375,1,0.9211790561676025
24,24,-15,8,faster_rcnn,0.970106840133667,1,0.9127314686775208
25,25,-15,8,faster_rcnn,0.9837634563446045,1,0.8980510830879211
26,26,-15,8,faster_rcnn,0.9581277966499329,1,0.9038184881210327
27,27,-15,8,faster_rcnn,0.9659125804901123,1,0.9300686120986938
28,28,-15,8,faster_rcnn,0.9654408097267151,1,0.9453282952308655
29,29,-15,8,faster_rcnn,0.961025059223175,1,0.9311601519584656
30,30,-15,8,faster_rcnn,0.9651566743850708,1,0.9427518248558044
31,31,-15,8,faster_rcnn,0.9700887799263,1,0.930438756942749
32,32,-15,8,faster_rcnn,0.9448347687721252,1,0.9238466024398804
33,33,-15,8,faster_rcnn,0.9350171089172363,1,0.9301694631576538
34,34,-15,8,faster_rcnn,0.9181213974952698,1,0.9400842189788818
35,35,-15,8,faster_rcnn,0.9336570501327515,1,0.94684898853302
36,36,-15,8,faster_rcnn,0.9025201201438904,1,0.9546409249305725
37,37,-15,8,faster_rcnn,0.9068014621734619,1,0.9515847563743591
38,38,-15,8,faster_rcnn,0.8402318954467773,1,0.9624115824699402
39,39,-15,8,faster_rcnn,0.9084691405296326,1,0.943371057510376
40,40,-15,8,faster_rcnn,0.9342272877693176,1,0.9107081890106201
41,41,-15,8,faster_rcnn,0.9198579788208008,1,0.9291836619377136
42,42,-15,8,faster_rcnn,0.8916642665863037,1,0.9418463110923767
43,43,-15,8,faster_rcnn,0.8178614974021912,1,0.9145604372024536
44,44,-15,8,faster_rcnn,0.8104177117347717,1,0.956895112991333
45,45,-15,8,faster_rcnn,0.8503367900848389,1,0.9606968760490417
46,46,-15,8,faster_rcnn,0.9002436399459839,1,0.9642024040222168
47,47,-15,8,faster_rcnn,0.9010582566261292,1,0.9231320023536682
48,48,-15,8,faster_rcnn,0.9341719150543213,1,0.9545966982841492
49,49,-15,8,faster_rcnn,0.9428110718727112,1,0.9703583121299744
50,50,-15,8,faster_rcnn,0.9597802758216858,1,0.9686238169670105
51,51,-15,8,faster_rcnn,0.969810426235199,1,0.9926692843437195
52,52,-15,8,faster_rcnn,0.9694476127624512,1,0.9877516627311707
53,53,-15,8,faster_rcnn,0.9684601426124573,1,0.9505614638328552
54,54,-15,8,faster_rcnn,0.9586339592933655,1,0.9732809662818909
55,55,-15,8,faster_rcnn,0.9699925184249878,1,0.9896864891052246
56,56,-15,8,faster_rcnn,0.9740721583366394,1,0.9705932140350342
57,57,-15,8,faster_rcnn,0.9518746733665466,1,0.930705726146698
58,58,-15,8,faster_rcnn,0.9662536978721619,1,0.9468712210655212
59,59,-15,8,faster_rcnn,0.9670767188072205,1,0.9580175876617432
60,60,-15,8,faster_rcnn,0.9649050831794739,1,0.9513144493103027
61,61,-15,8,faster_rcnn,0.9562123417854309,1,0.9523940682411194
62,62,-15,8,faster_rcnn,0.9432088136672974,1,0.9804026484489441
63,63,-15,8,faster_rcnn,0.9582409262657166,1,0.9176769256591797
