viewpoint,yaw,pitch,distance,detector,max_conf,num_detections,iou
0,0,-15,8,mask_rcnn,0.9994332194328308,1,0.9406533241271973
1,1,-15,8,mask_rcnn,0.9995057582855225,1,0.933688759803772
2,2,-15,8,mask_rcnn,0.9995021820068359,1,0.9429839849472046
3,3,-15,8,mask_rcnn,0.9994545578956604,1,0.9465770125389099
4,4,-15,8,mask_rcnn,0.9994094371795654,1,0.9534510970115662
5,5,-15,8,mask_rcnn,0.999383807182312,1,0.9247516393661499
6,6,-15,8,mask_rcnn,0.999430239200592,1,0.919419527053833
7,7,-15,8,mask_rcnn,0.9995282888412476,1,0.9116262793540955
8,8,-15,8,mask_rcnn,0.9994864463806152,1,0.907959520816803
9,9,-15,8,mask_rcnn,0.9994810223579407,1,0.9086495637893677
10,10,-15,8,mask_rcnn,0.9992688298225403,1,0.9091772437095642
11,11,-15,8,mask_rcnn,0.9992642998695374,1,0.9181551337242126
12,12,-15,8,mask_rcnn,0.9991269707679749,1,0.9269613027572632
13,13,-15,8,mask_rcnn,0.9991661310195923,1,0.9363613724708557
14,14,-15,8,mask_rcnn,0.9991532564163208,1,0.9395341277122498
15,15,-15,8,mask_rcnn,0.9991692304611206,1,0.9424654841423035
16,16,-15,8,mask_rcnn,0.9992214441299438,1,0.9385402798652649
17,17,-15,8,mask_rcnn,0.9990466237068176,1,0.9389821887016296
18,18,-15,8,mask_rcnn,0.9990653395652771,1,0.9464715719223022
19,19,-15,8,mask_rcnn,0.9990158081054688,1,0.9493148326873779
20,20,-15,8,mask_rcnn,0.9990853071212769,1,0.941137433052063
21,21,-15,8,mask_rcnn,0.9991028308868408,1,0.9308050870895386
22,22,-15,8,mask_rcnn,0.999049723148346,1,0.9367302656173706
23,23,-15,8,mask_rcnn,0.9989508390426636,1,0.9289034605026245
24,24,-15,8,mask_rcnn,0.9988399147987366,1,0.9155534505844116
25,25,-15,8,mask_rcnn,0.999040424823761,1,0.9369937777519226
26,26,-15,8,mask_rcnn,0.9989156723022461,1,0.9454725980758667
27,27,-15,8,mask_rcnn,0.998870313167572,1,0.9422540068626404
28,28,-15,8,mask_rcnn,0.9987813830375671,1,0.9438624382019043
29,29,-15,8,mask_rcnn,0.9987300038337708,1,0.956004798412323
30,30,-15,8,mask_rcnn,0.9988580942153931,1,0.960625946521759
31,31,-15,8,mask_rcnn,0.9988905787467957,1,0.9641942381858826
32,32,-15,8,mask_rcnn,0.9987945556640625,1,0.9665309190750122
33,33,-15,8,mask_rcnn,0.9986133575439453,1,0.9737343192100525
34,34,-15,8,mask_rcnn,0.9986708164215088,1,0.9820938110351562
35,35,-15,8,mask_rcnn,0.9985492825508118,1,0.9719266891479492
36,36,-15,8,mask_rcnn,0.9985143542289734,1,0.9641971588134766
37,37,-15,8,mask_rcnn,0.9987072944641113,1,0.9601380228996277
38,38,-15,8,mask_rcnn,0.9984000325202942,1,0.9523467421531677
39,39,-15,8,mask_rcnn,0.9984993934631348,1,0.9557994604110718
40,40,-15,8,mask_rcnn,0.998072624206543,1,0.9612292051315308
41,41,-15,8,mask_rcnn,0.9981032609939575,1,0.9559004902839661
42,42,-15,8,mask_rcnn,0.9980176687240601,1,0.959367036819458
43,43,-15,8,mask_rcnn,0.998155415058136,1,0.9528806209564209
44,44,-15,8,mask_rcnn,0.9981239438056946,1,0.9632198810577393
45,45,-15,8,mask_rcnn,0.9983357787132263,1,0.9377329349517822
46,46,-15,8,mask_rcnn,0.9983406066894531,1,0.9419898986816406
47,47,-15,8,mask_rcnn,0.9982328414916992,1,0.9235318899154663
48,48,-15,8,mask_rcnn,0.9984310269355774,1,0.9241297245025635
49,49,-15,8,mask_rcnn,0.998439610004425,1,0.9248573780059814
50,50,-15,8,mask_rcnn,0.9984265565872192,1,0.931948721408844
51,51,-15,8,mask_rcnn,0.9984765648841858,1,0.9403015971183777
52,52,-15,8,mask_rcnn,0.9986265897750854,1,0.907529890537262
53,53,-15,8,mask_rcnn,0.9986282587051392,1,0.9397738575935364
54,54,-15,8,mask_rcnn,0.9986715316772461,1,0.9477654695510864
55,55,-15,8,mask_rcnn,0.9986034035682678,1,0.952881395816803
56,56,-15,8,mask_rcnn,0.9983049631118774,1,0.9071632027626038
57,57,-15,8,mask_rcnn,0.9989493489265442,1,0.9254395365715027
58,58,-15,8,mask_rcnn,0.998376727104187,1,0.955309271812439
59,59,-15,8,mask_rcnn,0.9986975193023682,1,0.9619731903076172
60,60,-15,8,mask_rcnn,0.9982975125312805,1,0.9600090980529785
61,61,-15,8,mask_rcnn,0.998439371585846,1,0.9291557669639587
62,62,-15,8,mask_rcnn,0.9982985854148865,1,0.9464155435562134
63,63,-15,8,mask_rcnn,0.9986818432807922,1,0.9491652250289917
64,64,-15,8,mask_rcnn,0.9982028007507324,1,0.9380510449409485
65,65,-15,8,mask_rcnn,0.9982736110687256,1,0.9262567758560181
66,66,-15,8,mask_rcnn,0.998158872127533,1,0.939224898815155
67,67,-15,8,mask_rcnn,0.9976096153259277,1,0.9152011275291443
68,68,-15,8,mask_rcnn,0.9978376030921936,1,0.9338046312332153
69,69,-15,8,mask_rcnn,0.9981537461280823,1,0.9223542809486389
70,70,-15,8,mask_rcnn,0.9979414343833923,1,0.9255996942520142
71,71,-15,8,mask_rcnn,0.9978741407394409,1,0.9147905707359314
72,72,-15,8,mask_rcnn,0.9971069693565369,1,0.8962787985801697
73,73,-15,8,mask_rcnn,0.9958064556121826,1,0.893374502658844
74,74,-15,8,mask_rcnn,0.9947080612182617,1,0.8979849815368652
75,75,-15,8,mask_rcnn,0.9891377091407776,1,0.8871597647666931
76,76,-15,8,mask_rcnn,0.995662271976471,1,0.9001358151435852
77,77,-15,8,mask_rcnn,0.9962903261184692,1,0.8913694024085999
78,78,-15,8,mask_rcnn,0.9969281554222107,1,0.9214474558830261
79,79,-15,8,mask_rcnn,0.9962918758392334,1,0.937890887260437
80,80,-15,8,mask_rcnn,0.994865357875824,1,0.9536862373352051
81,81,-15,8,mask_rcnn,0.9958125948905945,1,0.956352949142456
82,82,-15,8,mask_rcnn,0.994099497795105,1,0.9600785970687866
83,83,-15,8,mask_rcnn,0.9890148043632507,1,0.9520629048347473
84,84,-15,8,mask_rcnn,0.9877206683158875,1,0.9684820771217346
85,85,-15,8,mask_rcnn,0.9844549894332886,1,0.9477725625038147
86,86,-15,8,mask_rcnn,0.987236738204956,1,0.9295509457588196
87,87,-15,8,mask_rcnn,0.9912575483322144,1,0.9298197627067566
88,88,-15,8,mask_rcnn,0.9932984709739685,1,0.8926072716712952
89,89,-15,8,mask_rcnn,0.9954130053520203,1,0.9604669809341431
90,90,-15,8,mask_rcnn,0.9948675632476807,1,0.9632837176322937
91,91,-15,8,mask_rcnn,0.9883880019187927,1,0.923554003238678
92,92,-15,8,mask_rcnn,0.9799014329910278,1,0.9010318517684937
93,93,-15,8,mask_rcnn,0.9947658777236938,1,0.9106091260910034
94,94,-15,8,mask_rcnn,0.9952492713928223,1,0.9279992580413818
95,95,-15,8,mask_rcnn,0.9935740828514099,1,0.94484943151474
96,96,-15,8,mask_rcnn,0.9884323477745056,1,0.9446444511413574
97,97,-15,8,mask_rcnn,0.9877015948295593,1,0.9380383491516113
98,98,-15,8,mask_rcnn,0.9919577836990356,1,0.9370656609535217
99,99,-15,8,mask_rcnn,0.9927956461906433,1,0.9361478686332703
100,100,-15,8,mask_rcnn,0.9941547513008118,1,0.9292231798171997
101,101,-15,8,mask_rcnn,0.9951387643814087,1,0.9401834011077881
102,102,-15,8,mask_rcnn,0.9959831237792969,1,0.926522970199585
103,103,-15,8,mask_rcnn,0.9962461590766907,1,0.9183498620986938
104,104,-15,8,mask_rcnn,0.997337281703949,1,0.9209779500961304
105,105,-15,8,mask_rcnn,0.997674286365509,1,0.9120811223983765
106,106,-15,8,mask_rcnn,0.9966874718666077,1,0.9527891874313354
107,107,-15,8,mask_rcnn,0.9976456761360168,1,0.9263361692428589
108,108,-15,8,mask_rcnn,0.9975172281265259,1,0.9305599927902222
109,109,-15,8,mask_rcnn,0.9978851675987244,1,0.9299846887588501
110,110,-15,8,mask_rcnn,0.9978212118148804,1,0.938132107257843
111,111,-15,8,mask_rcnn,0.9979307651519775,1,0.940761923789978
112,112,-15,8,mask_rcnn,0.9977243542671204,1,0.9489502310752869
113,113,-15,8,mask_rcnn,0.9975946545600891,1,0.9481938481330872
114,114,-15,8,mask_rcnn,0.9969862103462219,1,0.9057656526565552
115,115,-15,8,mask_rcnn,0.9974838495254517,1,0.9071437120437622
116,116,-15,8,mask_rcnn,0.9979903697967529,1,0.8954622745513916
117,117,-15,8,mask_rcnn,0.9979758858680725,1,0.9131823778152466
118,118,-15,8,mask_rcnn,0.9978299736976624,1,0.8811448812484741
119,119,-15,8,mask_rcnn,0.9983664155006409,1,0.8796566128730774
120,120,-15,8,mask_rcnn,0.9984610080718994,1,0.8711157441139221
121,121,-15,8,mask_rcnn,0.9985405206680298,1,0.8748431205749512
122,122,-15,8,mask_rcnn,0.9986242055892944,1,0.8769301176071167
123,123,-15,8,mask_rcnn,0.998691737651825,1,0.8988773822784424
124,124,-15,8,mask_rcnn,0.9987767338752747,1,0.8972344398498535
125,125,-15,8,mask_rcnn,0.9987080097198486,1,0.9144843816757202
126,126,-15,8,mask_rcnn,0.9988441467285156,1,0.9133488535881042
127,127,-15,8,mask_rcnn,0.9991546869277954,1,0.9320060014724731
128,128,-15,8,mask_rcnn,0.9994398951530457,1,0.9166446924209595
129,129,-15,8,mask_rcnn,0.9995095729827881,1,0.9282288551330566
130,130,-15,8,mask_rcnn,0.9991528987884521,1,0.9540242552757263
131,131,-15,8,mask_rcnn,0.99956876039505,1,0.9368689060211182
132,132,-15,8,mask_rcnn,0.9995548129081726,1,0.9502260684967041
133,133,-15,8,mask_rcnn,0.9994046688079834,1,0.9368371367454529
134,134,-15,8,mask_rcnn,0.9993756413459778,1,0.9367022514343262
135,135,-15,8,mask_rcnn,0.9985297918319702,1,0.9131985306739807
136,136,-15,8,mask_rcnn,0.9984234571456909,1,0.9503909349441528
137,137,-15,8,mask_rcnn,0.9987095594406128,1,0.934922456741333
138,138,-15,8,mask_rcnn,0.9987344145774841,1,0.9566054940223694
139,139,-15,8,mask_rcnn,0.9988435506820679,1,0.9538366198539734
140,140,-15,8,mask_rcnn,0.9989355206489563,1,0.9565611481666565
141,141,-15,8,mask_rcnn,0.9992733597755432,1,0.9593415260314941
142,142,-15,8,mask_rcnn,0.9994224309921265,1,0.958141565322876
143,143,-15,8,mask_rcnn,0.9994357228279114,1,0.9558809399604797
144,144,-15,8,mask_rcnn,0.999515175819397,1,0.9587996006011963
145,145,-15,8,mask_rcnn,0.9995288848876953,1,0.9625096321105957
146,146,-15,8,mask_rcnn,0.9995179176330566,1,0.9732308387756348
147,147,-15,8,mask_rcnn,0.9994452595710754,1,0.9735859632492065
148,148,-15,8,mask_rcnn,0.9993337988853455,1,0.9614643454551697
149,149,-15,8,mask_rcnn,0.9992861151695251,1,0.9597835540771484
150,150,-15,8,mask_rcnn,0.9992075562477112,1,0.9564977288246155
151,151,-15,8,mask_rcnn,0.9992387294769287,1,0.9718061089515686
152,152,-15,8,mask_rcnn,0.9992560744285583,1,0.9503358006477356
153,153,-15,8,mask_rcnn,0.9993688464164734,1,0.9454576969146729
154,154,-15,8,mask_rcnn,0.9993972778320312,1,0.9427573680877686
155,155,-15,8,mask_rcnn,0.9994701743125916,1,0.9405995607376099
156,156,-15,8,mask_rcnn,0.9992243051528931,1,0.955070436000824
157,157,-15,8,mask_rcnn,0.9992507100105286,1,0.946577787399292
158,158,-15,8,mask_rcnn,0.999228835105896,1,0.945864737033844
159,159,-15,8,mask_rcnn,0.999249279499054,1,0.9282954931259155
160,160,-15,8,mask_rcnn,0.9991793036460876,1,0.9401404857635498
161,161,-15,8,mask_rcnn,0.9992102384567261,1,0.9400904178619385
162,162,-15,8,mask_rcnn,0.9990947246551514,1,0.932033121585846
163,163,-15,8,mask_rcnn,0.9988744854927063,1,0.9234486818313599
164,164,-15,8,mask_rcnn,0.9988707900047302,1,0.915442168712616
165,165,-15,8,mask_rcnn,0.9987947940826416,1,0.9508744478225708
166,166,-15,8,mask_rcnn,0.9986649751663208,1,0.9643940925598145
167,167,-15,8,mask_rcnn,0.9986139535903931,1,0.9124408960342407
168,168,-15,8,mask_rcnn,0.9987971782684326,1,0.9152440428733826
169,169,-15,8,mask_rcnn,0.9989847540855408,1,0.9153074026107788
170,170,-15,8,mask_rcnn,0.9989745616912842,1,0.9093806147575378
171,171,-15,8,mask_rcnn,0.9992307424545288,1,0.9227892160415649
172,172,-15,8,mask_rcnn,0.9993184804916382,1,0.9061269164085388
173,173,-15,8,mask_rcnn,0.9993407130241394,1,0.933228075504303
174,174,-15,8,mask_rcnn,0.999357283115387,1,0.9190516471862793
175,175,-15,8,mask_rcnn,0.999306321144104,1,0.920723021030426
176,176,-15,8,mask_rcnn,0.999488353729248,1,0.9216822981834412
177,177,-15,8,mask_rcnn,0.9995501637458801,1,0.9367110729217529
178,178,-15,8,mask_rcnn,0.999592125415802,1,0.9412735104560852
179,179,-15,8,mask_rcnn,0.9995757937431335,1,0.9433741569519043
