viewpoint,yaw,pitch,distance,detector,max_conf,num_detections,iou
0,0,-15,8,yolov5m,0.8358527421951294,1,0.9337507486343384
1,1,-15,8,yolov5m,0.8468922972679138,1,0.9393856525421143
2,2,-15,8,yolov5m,0.8527846932411194,1,0.9488130807876587
3,3,-15,8,yolov5m,0.8305277228355408,1,0.948020875453949
4,4,-15,8,yolov5m,0.85389643907547,1,0.9406888484954834
5,5,-15,8,yolov5m,0.8539109826087952,1,0.9453482031822205
6,6,-15,8,yolov5m,0.8631608486175537,1,0.9455106258392334
7,7,-15,8,yolov5m,0.6986091136932373,1,0.9455703496932983
8,8,-15,8,yolov5m,0.6752567291259766,1,0.9387600421905518
9,9,-15,8,yolov5m,0.7223730087280273,1,0.9451363682746887
10,10,-15,8,yolov5m,0.7839073538780212,1,0.9384471774101257
11,11,-15,8,yolov5m,0.8282396197319031,1,0.9272539615631104
12,12,-15,8,yolov5m,0.8432881236076355,1,0.9242603182792664
13,13,-15,8,yolov5m,0.8409160375595093,1,0.9319654107093811
14,14,-15,8,yolov5m,0.7907642126083374,1,0.9324933886528015
15,15,-15,8,yolov5m,0.7401476502418518,1,0.9241231679916382
16,16,-15,8,yolov5m,0.8142597675323486,1,0.9528193473815918
17,17,-15,8,yolov5m,0.825794517993927,1,0.9569849967956543
18,18,-15,8,yolov5m,0.8754541873931885,1,0.9589946269989014
19,19,-15,8,yolov5m,0.8396788239479065,1,0.9596677422523499
20,20,-15,8,yolov5m,0.8260119557380676,1,0.950386643409729
21,21,-15,8,yolov5m,0.7428627014160156,1,0.9528478384017944
22,22,-15,8,yolov5m,0.8556532263755798,1,0.9526633024215698
23,23,-15,8,yolov5m,0.8481543660163879,1,0.9677354693412781
24,24,-15,8,yolov5m,0.8415206670761108,1,0.9667448401451111
25,25,-15,8,yolov5m,0.8377344012260437,1,0.9632587432861328
26,26,-15,8,yolov5m,0.8044820427894592,1,0.9530109167098999
27,27,-15,8,yolov5m,0.8188027739524841,1,0.9598584771156311
28,28,-15,8,yolov5m,0.814275860786438,1,0.961006224155426
29,29,-15,8,yolov5m,0.8352677226066589,1,0.9594838619232178
30,30,-15,8,yolov5m,0.8315821290016174,1,0.9646426439285278
31,31,-15,8,yolov5m,0.7427915334701538,1,0.9696677923202515
32,32,-15,8,yolov5m,0.6686983108520508,1,0.967087984085083
33,33,-15,8,yolov5m,0.7596355080604553,1,0.9659886956214905
34,34,-15,8,yolov5m,0.652934193611145,1,0.9618067145347595
35,35,-15,8,yolov5m,0.47294482588768005,1,0.9641238451004028
36,36,-15,8,yolov5m,0.6404540538787842,1,0.9548556804656982
37,37,-15,8,yolov5m,0.7538613677024841,1,0.9575757384300232
38,38,-15,8,yolov5m,0.8326400518417358,1,0.9568923115730286
39,39,-15,8,yolov5m,0.778123676776886,1,0.9683020114898682
40,40,-15,8,yolov5m,0.784195065498352,1,0.9669245481491089
41,41,-15,8,yolov5m,0.8930875062942505,1,0.9614090323448181
42,42,-15,8,yolov5m,0.8942313194274902,1,0.9598247408866882
43,43,-15,8,yolov5m,0.6700634360313416,1,0.9693384170532227
44,44,-15,8,yolov5m,0.8243659734725952,1,0.964329183101654
45,45,-15,8,yolov5m,0.7061428427696228,1,0.9575397968292236
46,46,-15,8,yolov5m,0.7734928131103516,1,0.9538902640342712
47,47,-15,8,yolov5m,0.8562442660331726,1,0.956412136554718
48,48,-15,8,yolov5m,0.8495421409606934,1,0.9522451162338257
49,49,-15,8,yolov5m,0.8269088864326477,1,0.9607553482055664
50,50,-15,8,yolov5m,0.8678099513053894,1,0.9619309306144714
51,51,-15,8,yolov5m,0.7965076565742493,1,0.9514598250389099
52,52,-15,8,yolov5m,0.8652057647705078,1,0.9544818997383118
53,53,-15,8,yolov5m,0.8974794149398804,1,0.9462358951568604
54,54,-15,8,yolov5m,0.8743935823440552,1,0.9585434198379517
55,55,-15,8,yolov5m,0.8766981959342957,1,0.95113205909729
56,56,-15,8,yolov5m,0.8377531170845032,1,0.9456226229667664
57,57,-15,8,yolov5m,0.8885790109634399,1,0.9482806324958801
58,58,-15,8,yolov5m,0.8848190307617188,1,0.9462814927101135
59,59,-15,8,yolov5m,0.8962734341621399,1,0.942886471748352
60,60,-15,8,yolov5m,0.9055743217468262,1,0.9398400783538818
61,61,-15,8,yolov5m,0.8905155062675476,1,0.9574214220046997
62,62,-15,8,yolov5m,0.9049296975135803,1,0.9393182992935181
63,63,-15,8,yolov5m,0.9026665687561035,1,0.9434411525726318
64,64,-15,8,yolov5m,0.9111708998680115,1,0.9395029544830322
65,65,-15,8,yolov5m,0.8603308796882629,1,0.959740936756134
66,66,-15,8,yolov5m,0.8679348230361938,1,0.9713644981384277
67,67,-15,8,yolov5m,0.7178048491477966,1,0.9691413044929504
68,68,-15,8,yolov5m,0.7038062214851379,1,0.9775054454803467
69,69,-15,8,yolov5m,0.7859072685241699,1,0.9773012399673462
70,70,-15,8,yolov5m,0.8147528767585754,1,0.9748762845993042
71,71,-15,8,yolov5m,0.6185370087623596,1,0.9742210507392883
72,72,-15,8,yolov5m,0.44165438413619995,1,0.9695475697517395
73,73,-15,8,yolov5m,0.560565173625946,1,0.9740204811096191
74,74,-15,8,yolov5m,0.5310094952583313,1,0.9567194581031799
75,75,-15,8,yolov5m,0.6142781972885132,1,0.9649069905281067
76,76,-15,8,yolov5m,0.44756019115448,1,0.9684144258499146
77,77,-15,8,yolov5m,0.5301846265792847,1,0.9679884314537048
78,78,-15,8,yolov5m,0.3814261555671692,1,0.9724618792533875
79,79,-15,8,yolov5m,0.3738096058368683,1,0.9715815186500549
80,80,-15,8,yolov5m,0.2679457664489746,1,0.9603258371353149
81,81,-15,8,yolov5m,0.5552800297737122,1,0.9681079983711243
82,82,-15,8,yolov5m,0.5762308835983276,1,0.9479215145111084
83,83,-15,8,yolov5m,0.5698456168174744,1,0.9653273820877075
84,84,-15,8,yolov5m,0.4791167080402374,1,0.9541073441505432
85,85,-15,8,yolov5m,0.5793569087982178,1,0.9870080947875977
86,86,-15,8,yolov5m,0.7186017036437988,1,0.9613164663314819
87,87,-15,8,yolov5m,0.7168638110160828,1,0.9544291496276855
88,88,-15,8,yolov5m,0.6708948016166687,1,0.9575273990631104
89,89,-15,8,yolov5m,0.6403530836105347,1,0.9621022343635559
90,90,-15,8,yolov5m,0.5098612308502197,1,0.9602581262588501
91,91,-15,8,yolov5m,0.41927453875541687,1,0.9441927075386047
92,92,-15,8,yolov5m,0.47928017377853394,1,0.9412340521812439
93,93,-15,8,yolov5m,0.41798797249794006,1,0.9390681385993958
94,94,-15,8,yolov5m,0.40908002853393555,1,0.9394917488098145
95,95,-15,8,yolov5m,0.5608270764350891,1,0.9537953734397888
96,96,-15,8,yolov5m,0.25116097927093506,1,0.9394259452819824
97,97,-15,8,yolov5m,0.0,0,0.0
98,98,-15,8,yolov5m,0.0,0,0.0
99,99,-15,8,yolov5m,0.0,0,0.0
100,100,-15,8,yolov5m,0.0,0,0.0
101,101,-15,8,yolov5m,0.0,0,0.0
102,102,-15,8,yolov5m,0.2985391914844513,1,0.9289143085479736
103,103,-15,8,yolov5m,0.3797432482242584,1,0.9549400210380554
104,104,-15,8,yolov5m,0.6271517872810364,1,0.9573619961738586
105,105,-15,8,yolov5m,0.5783236026763916,1,0.9620425701141357
106,106,-15,8,yolov5m,0.6263894438743591,1,0.9607710838317871
107,107,-15,8,yolov5m,0.6259815096855164,1,0.9582439661026001
108,108,-15,8,yolov5m,0.796363353729248,1,0.9514543414115906
109,109,-15,8,yolov5m,0.858447253704071,1,0.9480730891227722
110,110,-15,8,yolov5m,0.7816649675369263,1,0.9600410461425781
111,111,-15,8,yolov5m,0.8121356964111328,1,0.9699757099151611
112,112,-15,8,yolov5m,0.7999696731567383,1,0.9646146893501282
113,113,-15,8,yolov5m,0.8187780380249023,1,0.9557875990867615
114,114,-15,8,yolov5m,0.8470754623413086,1,0.958577573299408
115,115,-15,8,yolov5m,0.8469257354736328,1,0.9622419476509094
116,116,-15,8,yolov5m,0.7435339689254761,1,0.9610051512718201
117,117,-15,8,yolov5m,0.8203394412994385,1,0.9640565514564514
118,118,-15,8,yolov5m,0.7327196002006531,1,0.9589110016822815
119,119,-15,8,yolov5m,0.7648561596870422,1,0.9585666656494141
120,120,-15,8,yolov5m,0.8086285591125488,1,0.9556434750556946
121,121,-15,8,yolov5m,0.38584259152412415,1,0.9527811408042908
122,122,-15,8,yolov5m,0.745421290397644,1,0.9524843096733093
123,123,-15,8,yolov5m,0.6718878746032715,1,0.9463290572166443
124,124,-15,8,yolov5m,0.57517409324646,1,0.933931827545166
125,125,-15,8,yolov5m,0.6532261371612549,1,0.9500715732574463
126,126,-15,8,yolov5m,0.6324784755706787,1,0.9578675031661987
127,127,-15,8,yolov5m,0.6699349880218506,1,0.9446892142295837
128,128,-15,8,yolov5m,0.5565085411071777,1,0.9437010288238525
129,129,-15,8,yolov5m,0.5666681528091431,1,0.9432334303855896
130,130,-15,8,yolov5m,0.6430121064186096,1,0.945827066898346
131,131,-15,8,yolov5m,0.5300378799438477,1,0.946133017539978
132,132,-15,8,yolov5m,0.45928752422332764,1,0.9435189962387085
133,133,-15,8,yolov5m,0.5026180148124695,1,0.9450420141220093
134,134,-15,8,yolov5m,0.6863161325454712,1,0.9465409517288208
135,135,-15,8,yolov5m,0.7341160774230957,1,0.94514399766922
136,136,-15,8,yolov5m,0.6130558848381042,1,0.9515013694763184
137,137,-15,8,yolov5m,0.6750869750976562,1,0.9535002112388611
138,138,-15,8,yolov5m,0.7152568697929382,1,0.954917848110199
139,139,-15,8,yolov5m,0.7502820491790771,1,0.9511071443557739
140,140,-15,8,yolov5m,0.7864652276039124,1,0.9581320881843567
141,141,-15,8,yolov5m,0.6742198467254639,1,0.9531025886535645
142,142,-15,8,yolov5m,0.548739492893219,1,0.9482607245445251
143,143,-15,8,yolov5m,0.34198158979415894,1,0.9459398984909058
144,144,-15,8,yolov5m,0.3389342725276947,1,0.9384167194366455
145,145,-15,8,yolov5m,0.0,0,0.0
146,146,-15,8,yolov5m,0.5983267426490784,1,0.9495834708213806
147,147,-15,8,yolov5m,0.6896694898605347,1,0.9481053948402405
148,148,-15,8,yolov5m,0.2773287892341614,1,0.9371941089630127
149,149,-15,8,yolov5m,0.0,0,0.0
150,150,-15,8,yolov5m,0.6750656366348267,1,0.9452734589576721
151,151,-15,8,yolov5m,0.5087606310844421,1,0.9510678648948669
152,152,-15,8,yolov5m,0.365798681974411,1,0.9456040859222412
153,153,-15,8,yolov5m,0.37283676862716675,1,0.9361967444419861
154,154,-15,8,yolov5m,0.35297027230262756,1,0.9431822896003723
155,155,-15,8,yolov5m,0.6028347015380859,1,0.9505493640899658
156,156,-15,8,yolov5m,0.7852916121482849,1,0.9460181593894958
157,157,-15,8,yolov5m,0.8481152057647705,1,0.9515768885612488
158,158,-15,8,yolov5m,0.8521933555603027,1,0.9381289482116699
159,159,-15,8,yolov5m,0.8415924310684204,1,0.938384473323822
160,160,-15,8,yolov5m,0.8427941799163818,1,0.9344439506530762
161,161,-15,8,yolov5m,0.7696674466133118,1,0.9324734807014465
162,162,-15,8,yolov5m,0.752324640750885,1,0.9350618124008179
163,163,-15,8,yolov5m,0.8261617422103882,1,0.9374427199363708
164,164,-15,8,yolov5m,0.7995120286941528,1,0.9351423978805542
165,165,-15,8,yolov5m,0.7827748656272888,1,0.9390670657157898
166,166,-15,8,yolov5m,0.8279694318771362,1,0.9420825839042664
167,167,-15,8,yolov5m,0.8245397210121155,1,0.9390461444854736
168,168,-15,8,yolov5m,0.8622609972953796,1,0.9653849005699158
169,169,-15,8,yolov5m,0.8540064692497253,1,0.9626989960670471
170,170,-15,8,yolov5m,0.8680853843688965,1,0.967293918132782
171,171,-15,8,yolov5m,0.8727119565010071,1,0.9666633009910583
172,172,-15,8,yolov5m,0.8630152940750122,1,0.9680221676826477
173,173,-15,8,yolov5m,0.854221522808075,1,0.9741244316101074
174,174,-15,8,yolov5m,0.8752649426460266,1,0.9673900008201599
175,175,-15,8,yolov5m,0.8655188679695129,1,0.9658810496330261
176,176,-15,8,yolov5m,0.8681012392044067,1,0.9661287665367126
177,177,-15,8,yolov5m,0.8392070531845093,1,0.9569391012191772
178,178,-15,8,yolov5m,0.8415006399154663,1,0.9587423205375671
179,179,-15,8,yolov5m,0.8147905468940735,1,0.9567974209785461
180,180,-15,8,yolov5m,0.842628538608551,1,0.9477769136428833
181,181,-15,8,yolov5m,0.8467429876327515,1,0.9430696964263916
182,182,-15,8,yolov5m,0.8252614140510559,1,0.9513776302337646
183,183,-15,8,yolov5m,0.8348278403282166,1,0.9567160606384277
184,184,-15,8,yolov5m,0.8686792850494385,1,0.9669595956802368
185,185,-15,8,yolov5m,0.8154888153076172,1,0.9692864418029785
186,186,-15,8,yolov5m,0.7906389236450195,1,0.9690074324607849
187,187,-15,8,yolov5m,0.8150270581245422,1,0.9728901386260986
188,188,-15,8,yolov5m,0.7443605661392212,1,0.9750353097915649
