viewpoint,yaw,pitch,distance,max_conf_carla,num_detections,iou
163,163,-15,8,0.8019378781318665,3,0.9555351138114929
164,164,-15,8,0.8052988648414612,1,0.9647765159606934
165,165,-15,8,0.812293529510498,2,0.9543765783309937
166,166,-15,8,0.8252977132797241,2,0.9559438824653625
167,167,-15,8,0.8503066301345825,2,0.9683626294136047
168,168,-15,8,0.8648235201835632,2,0.9770376682281494
169,169,-15,8,0.8691412210464478,2,0.9713017344474792
170,170,-15,8,0.85675448179245,2,0.9515437483787537
171,171,-15,8,0.8603515028953552,2,0.9531100988388062
172,172,-15,8,0.8643695712089539,3,0.9582622647285461
173,173,-15,8,0.8482202887535095,3,0.9463207721710205
174,174,-15,8,0.8512747883796692,3,0.9489637613296509
175,175,-15,8,0.8556911945343018,2,0.947490394115448
176,176,-15,8,0.8446229696273804,2,0.9349360466003418
177,177,-15,8,0.8507989645004272,2,0.9579479098320007
178,178,-15,8,0.8479069471359253,2,0.9438774585723877
179,179,-15,8,0.8660651445388794,3,0.9443793296813965
180,180,-15,8,0.865234375,6,0.9353348612785339
181,181,-15,8,0.8625346422195435,4,0.941911518573761
182,182,-15,8,0.8548322319984436,5,0.9509921073913574
183,183,-15,8,0.8418236970901489,4,0.9521071314811707
184,184,-15,8,0.850100576877594,4,0.9607709646224976
185,185,-15,8,0.8631945252418518,4,0.9691221714019775
186,186,-15,8,0.8629834055900574,4,0.969201922416687
187,187,-15,8,0.8756686449050903,4,0.9722720980644226
188,188,-15,8,0.8723942637443542,4,0.9779969453811646
189,189,-15,8,0.8664785623550415,5,0.9644736051559448
190,190,-15,8,0.8638895750045776,5,0.9655932188034058
191,191,-15,8,0.865508496761322,5,0.9649028778076172
192,192,-15,8,0.8593027591705322,3,0.9679694771766663
193,193,-15,8,0.8513574600219727,4,0.971863329410553
194,194,-15,8,0.8397883176803589,3,0.9674847722053528
195,195,-15,8,0.8501369953155518,3,0.9639045000076294
196,196,-15,8,0.8209356069564819,2,0.9520622491836548
197,197,-15,8,0.8319284915924072,4,0.944541335105896
198,198,-15,8,0.8349294662475586,4,0.9582885503768921
199,199,-15,8,0.8286986351013184,4,0.9533977508544922
200,200,-15,8,0.837005078792572,4,0.9583139419555664
201,201,-15,8,0.8530877232551575,8,0.9675893187522888
202,202,-15,8,0.8715805411338806,5,0.9682477116584778
203,203,-15,8,0.8848893046379089,6,0.9542198777198792
204,204,-15,8,0.8821049332618713,7,0.9566074013710022
205,205,-15,8,0.8835563659667969,6,0.9428724050521851
206,206,-15,8,0.8825110197067261,7,0.9422290325164795
207,207,-15,8,0.8770967125892639,5,0.9433271884918213
208,208,-15,8,0.8958355784416199,5,0.9439073204994202
209,209,-15,8,0.9054551124572754,3,0.9512854218482971
210,210,-15,8,0.9055302739143372,4,0.9526606202125549
211,211,-15,8,0.9032684564590454,3,0.952191174030304
212,212,-15,8,0.9053224325180054,3,0.946496307849884
213,213,-15,8,0.9046230912208557,3,0.9433974027633667
214,214,-15,8,0.9022986888885498,3,0.9464349150657654
215,215,-15,8,0.9071686267852783,4,0.9475081562995911
216,216,-15,8,0.9002904891967773,4,0.9514850378036499
217,217,-15,8,0.8955103158950806,4,0.9633486270904541
218,218,-15,8,0.8995610475540161,4,0.9665340185165405
219,219,-15,8,0.8824030756950378,2,0.9747611284255981
220,220,-15,8,0.89334636926651,3,0.9673513174057007
221,221,-15,8,0.8790653944015503,2,0.9679708480834961
222,222,-15,8,0.8792625665664673,2,0.9646015167236328
223,223,-15,8,0.8699209094047546,2,0.9637269377708435
224,224,-15,8,0.8553186655044556,2,0.9602088928222656
225,225,-15,8,0.8648252487182617,1,0.9561448693275452
226,226,-15,8,0.8613553643226624,1,0.9634413123130798
227,227,-15,8,0.8538872599601746,1,0.9631755948066711
228,228,-15,8,0.8761575818061829,1,0.9587289690971375
229,229,-15,8,0.8754199147224426,1,0.950506865978241
230,230,-15,8,0.8352933526039124,1,0.9445921778678894
231,231,-15,8,0.7933728694915771,1,0.9485592246055603
232,232,-15,8,0.8591153621673584,1,0.9483422040939331
233,233,-15,8,0.8544577956199646,1,0.9641949534416199
234,234,-15,8,0.8256649374961853,1,0.952967643737793
235,235,-15,8,0.8322689533233643,1,0.9535626769065857
236,236,-15,8,0.844918966293335,1,0.9635700583457947
237,237,-15,8,0.8466419577598572,2,0.9603184461593628
238,238,-15,8,0.8439897298812866,2,0.9650646448135376
239,239,-15,8,0.8371235132217407,2,0.9685925245285034
240,240,-15,8,0.8610948920249939,2,0.9693192839622498
241,241,-15,8,0.8354544043540955,2,0.9607570767402649
242,242,-15,8,0.800157904624939,2,0.9650682210922241
243,243,-15,8,0.8418384790420532,3,0.9631748795509338
244,244,-15,8,0.7957954406738281,3,0.96425861120224
245,245,-15,8,0.7274253368377686,1,0.9642947912216187
246,246,-15,8,0.7456339597702026,2,0.966518223285675
247,247,-15,8,0.7114120721817017,1,0.9681223034858704
248,248,-15,8,0.7082169055938721,1,0.9654086232185364
249,249,-15,8,0.8194055557250977,2,0.9605526924133301
250,250,-15,8,0.8033370971679688,2,0.967265248298645
251,251,-15,8,0.8265182375907898,2,0.9765873551368713
252,252,-15,8,0.833969235420227,3,0.9775558114051819
